,     Extent,time,xco2,xch4
1369,14.242,2007-04-05,382.6912,1753.7732
1370,14.186,2007-04-06,383.68118,1751.1833
1371,14.123,2007-04-07,381.07083,1746.7084
1372,14.141,2007-04-08,382.66586,1753.2975
1373,14.074,2007-04-09,383.7581,1752.5704
1374,14.028,2007-04-10,381.70108,1749.7518
1375,13.93,2007-04-11,382.24172999999996,1752.7136
1376,13.878,2007-04-12,383.92294,1751.4647
1377,13.909,2007-04-13,382.41415,1743.3505
1378,13.806,2007-04-14,382.14743,1766.3605
1379,13.777,2007-04-15,382.75772,1766.5823
1380,13.722,2007-04-16,382.68442000000005,1746.9438
1381,13.772,2007-04-17,382.68917999999996,1767.3746
1382,13.751,2007-04-18,382.36782999999997,1760.3014
1383,13.755,2007-04-19,382.94586,1754.1147
1384,13.784,2007-04-20,381.8242,1739.47
1385,13.719,2007-04-21,383.2205,1755.5592
1386,13.663,2007-04-22,384.41006,1760.6654
1387,13.682,2007-04-23,382.12195,1739.4037
1388,13.615,2007-04-24,381.82925,1752.7502
1389,13.542,2007-04-25,383.72623,1754.7837
1390,13.486,2007-04-26,381.53876,1756.9236
1391,13.439,2007-04-27,381.62497,1739.8741
1392,13.471,2007-04-28,383.64587,1741.3047
1393,13.482,2007-04-29,381.82596,1734.7408
1394,13.424,2007-04-30,381.78094,1753.7539
1395,13.367,2007-05-01,382.4719,1750.2693
1396,13.295,2007-05-02,382.90677,1742.5768
1397,13.291,2007-05-03,382.1787,1740.7844
1398,13.271,2007-05-04,382.57883,1734.5566
1399,13.209,2007-05-05,382.7508,1748.1018
1400,13.171,2007-05-06,382.77295,1753.3629999999998
1401,13.139,2007-05-07,382.88452,1759.8271
1402,13.123,2007-05-08,382.98212,1746.675
1403,13.064,2007-05-09,381.67395,1745.9822
1404,12.949,2007-05-10,382.97855,1749.6993
1405,12.941,2007-05-11,383.01016,1756.2002
1406,12.898,2007-05-12,382.7337,1756.1306
1407,12.868,2007-05-13,382.55102999999997,1753.7538
1408,12.865,2007-05-14,383.79233,1748.2275
1409,12.838,2007-05-15,383.21378,1754.4539
1410,12.749,2007-05-16,382.62552,1746.5776
1411,12.718,2007-05-17,383.5849,1750.1970000000001
1412,12.684,2007-05-18,382.52094,1748.244
1413,12.724,2007-05-19,383.09686,1745.5933
1414,12.769,2007-05-20,382.67203,1741.9757
1415,12.642,2007-05-21,382.3043,1746.0042
1416,12.565,2007-05-22,381.85138,1762.6147
1417,12.503,2007-05-23,382.29578,1764.787
1418,12.466,2007-05-24,383.06732,1751.5404
1419,12.415,2007-05-25,381.77765,1743.8066
1420,12.331,2007-05-26,382.16463999999996,1761.1886
1421,12.338,2007-05-27,382.57004,1760.1606
1422,12.327,2007-05-28,382.57162,1747.7731
1423,12.296,2007-05-29,382.59396,1750.9583
1424,12.184,2007-05-30,383.0661,1743.7671
1425,12.17,2007-05-31,383.10284,1760.9279
1426,12.029,2007-06-01,382.71066,1748.4071
1427,12.004,2007-06-02,383.87045,1753.6375
1428,11.92,2007-06-03,382.80768,1749.2246
1429,11.867,2007-06-04,382.43124,1751.6188
1430,11.817,2007-06-05,382.6152,1762.5089
1431,11.759,2007-06-06,382.0472,1757.8319
1432,11.757,2007-06-07,382.4336,1753.9211
1433,11.826,2007-06-08,382.5547,1749.3365
1434,11.702,2007-06-09,382.89914,1746.6854
1435,11.715,2007-06-10,382.59182999999996,1758.5546
1436,11.639,2007-06-11,382.88516,1753.4319
1437,11.607,2007-06-12,383.10812000000004,1749.453
1438,11.561,2007-06-13,382.53174,1758.5873
1439,11.457,2007-06-14,382.5977,1745.6661
1440,11.43,2007-06-15,382.27246,1754.9768
1441,11.365,2007-06-16,382.51662999999996,1752.7972
1442,11.263,2007-06-17,382.65887000000004,1748.5037
1443,11.131,2007-06-18,382.9399,1748.7848
1444,11.065,2007-06-19,382.94345,1756.8469
1445,10.945,2007-06-20,382.32684,1754.82
1446,10.863,2007-06-21,382.4731,1742.1848
1447,10.824,2007-06-22,382.46262,1757.9031
1448,10.737,2007-06-23,382.77617999999995,1754.546
1449,10.626,2007-06-24,382.71594,1751.4839
1450,10.497,2007-06-25,382.12653,1756.1227
1451,10.447,2007-06-26,382.86172,1744.7018
1452,10.391,2007-06-27,382.73776000000004,1748.3922
1453,10.281,2007-06-28,382.77295,1749.6906
1454,10.125,2007-06-29,381.60504,1750.9537
1455,9.952,2007-06-30,382.32184,1754.2031
1456,9.632,2007-07-01,382.02227999999997,1754.8475
1457,9.452,2007-07-02,382.54947000000004,1756.2765
1458,9.21,2007-07-03,382.23325,1751.8364
1459,9.098,2007-07-04,381.35522000000003,1759.7207
1460,9.037,2007-07-05,382.40225,1759.5594
1461,8.897,2007-07-06,382.39822000000004,1756.2019
1462,8.784,2007-07-07,381.4148,1753.1881
1463,8.722,2007-07-08,382.73804,1745.3555
1464,8.674,2007-07-09,382.31186,1759.6262
1465,8.583,2007-07-10,381.84182999999996,1754.2135
1466,8.463,2007-07-11,381.9795,1761.8822
1467,8.327,2007-07-12,381.93512000000004,1766.9851
1468,8.195,2007-07-13,381.00314,1761.8179
1469,8.065,2007-07-14,381.60007,1753.1187
1470,8.001,2007-07-15,381.4631,1773.4286
1471,7.823,2007-07-16,382.15707000000003,1756.2883
1472,7.817,2007-07-17,382.55527,1751.32
1473,7.751,2007-07-18,382.92072,1751.8547
1474,7.62,2007-07-19,382.28143,1758.0297
1475,7.479,2007-07-20,380.51645,1758.8081
1476,7.445,2007-07-21,381.25872999999996,1761.2324
1477,7.393,2007-07-22,382.0873,1769.9048
1478,7.251,2007-07-23,381.28494,1770.7422
1479,7.126,2007-07-24,381.67557,1764.3838
1480,6.998,2007-07-25,381.08878,1750.9563
1481,6.886,2007-07-26,380.53406,1747.5687
1482,6.785,2007-07-27,382.08423,1760.4297
1483,6.719,2007-07-28,382.07016,1758.5386
1484,6.709,2007-07-29,382.01232999999996,1752.3507
1485,6.657,2007-07-30,381.1727,1767.2621
1486,6.461,2007-08-01,381.5925,1751.5708
1487,6.341,2007-08-02,381.60687,1754.0282
1488,6.25,2007-08-03,382.584,1758.5631
1489,6.2,2007-08-04,381.9123,1758.2975
1490,6.065,2007-08-05,381.5082,1760.2263
1491,5.923,2007-08-06,380.73,1761.1611
1492,5.882,2007-08-07,381.28854,1747.1835
1493,5.823,2007-08-08,380.24768,1756.1007
1494,5.741,2007-08-09,381.80548,1756.8926
1495,5.603,2007-08-10,381.28906,1756.0994
1496,5.59,2007-08-11,378.8332,1766.0364
1497,5.519,2007-08-12,381.24335,1757.0011
1498,5.462,2007-08-13,381.29565,1759.7439
1499,5.387,2007-08-14,380.29699999999997,1768.4469
1500,5.329,2007-08-15,380.86465,1765.4625
1501,5.253,2007-08-16,381.54717999999997,1766.8138
1502,5.178,2007-08-17,381.06494,1761.5077
1503,5.071,2007-08-18,381.1828,1773.652
1504,5.056,2007-08-19,381.07187000000005,1764.3497
1505,4.997,2007-08-20,381.1076,1766.6453
1506,4.923,2007-08-21,381.0447,1753.4644
1507,4.901,2007-08-22,381.33588,1773.3336
1508,4.872,2007-08-23,380.39532,1765.5626
1509,4.837,2007-08-24,379.29547,1761.5499
1510,4.793,2007-08-25,379.9887,1768.3517
1511,4.8,2007-08-26,380.28842000000003,1775.9335
1512,4.83,2007-08-27,380.152,1755.8226
1513,4.718,2007-08-28,380.83517,1757.9453
1514,4.695,2007-08-29,381.45456,1769.0065
1515,4.584,2007-08-30,380.3578,1770.4874
1516,4.528,2007-08-31,381.54086,1755.6742
1517,4.475,2007-09-01,381.3548,1760.4448
1518,4.462,2007-09-02,380.841,1760.8239999999998
1519,4.45,2007-09-03,379.82886,1746.2916
1520,4.423,2007-09-04,380.4387,1768.6889999999999
1521,4.376,2007-09-05,380.60492,1769.8512
1522,4.291,2007-09-06,378.95786,1763.9479999999999
1523,4.275,2007-09-07,380.41623,1774.1493
1524,4.292,2007-09-08,381.02017,1760.862
1525,4.277,2007-09-09,380.73334,1770.3368
1526,4.254,2007-09-10,381.57162,1761.9812
1527,4.215,2007-09-11,381.0653,1754.4076
1528,4.225,2007-09-12,380.21985,1776.1729999999998
1529,4.218,2007-09-13,380.7614,1755.7426
1530,4.147,2007-09-14,380.93300000000005,1737.2654
1531,4.167,2007-09-15,380.16663,1761.9016
1532,4.153,2007-09-16,380.93347,1766.3759
1533,4.149,2007-09-17,381.15704,1762.7351
1534,4.156,2007-09-18,380.4232,1761.8314
1535,4.191,2007-09-19,381.22086,1750.3442
1536,4.2,2007-09-20,380.98355,1766.386
1537,4.223,2007-09-21,380.13864,1765.5148
1538,4.231,2007-09-22,379.76608,1754.3724
1539,4.193,2007-09-23,380.44907,1768.0988
1540,4.162,2007-09-24,380.4848,1769.9717
1541,4.473,2007-09-30,381.58362,1772.1891
1542,4.614,2007-10-01,380.74026000000003,1746.3076
1543,4.658,2007-10-02,380.30225,1758.5984
1544,4.786,2007-10-03,380.4806,1760.6359
1545,4.813,2007-10-04,380.95782,1760.7958
1546,4.771,2007-10-05,380.5827,1759.1719
1547,4.83,2007-10-06,381.04807,1763.141
1548,4.953,2007-10-07,380.9239,1760.4349
1549,5.044,2007-10-08,381.36905,1771.82
1550,5.118,2007-10-09,381.22226,1766.3389
1551,5.205,2007-10-10,380.3777,1766.3076
1552,5.262,2007-10-11,380.8801,1761.0752
1553,5.288,2007-10-12,380.73785,1750.6013
1554,5.338,2007-10-13,381.59146,1761.0511
1555,5.418,2007-10-14,381.45807,1768.5253
1556,5.559,2007-10-15,381.4129,1758.2495
1557,5.675,2007-10-16,381.85318,1771.453
1558,5.906,2007-10-18,381.5519,1758.0573
1559,6.115,2007-10-19,382.1523,1764.6117
1560,6.279,2007-10-20,382.04303,1752.9568
1561,6.484,2007-10-21,381.68137,1738.6692
1562,6.728,2007-10-22,382.27844,1748.8402
1563,6.9,2007-10-23,381.72495,1737.3842
1564,7.005,2007-10-24,381.36813,1747.9846
1565,7.21,2007-10-25,382.282,1775.6693
1566,7.399,2007-10-26,381.46808,1775.4165
1567,7.642,2007-10-27,382.47565,1764.3832
1568,7.88,2007-10-28,382.26312,1760.4852
1569,8.085,2007-10-29,382.49802,1771.9014
1570,8.179,2007-10-30,381.75237999999996,1773.9129999999998
1571,8.332,2007-10-31,382.11954,1780.2468
1572,8.498,2007-11-01,382.30112,1765.7036
1573,8.663,2007-11-02,382.39243,1752.3016
1574,8.731,2007-11-03,382.24863,1765.5714
1575,8.897,2007-11-04,382.1629,1770.4231
1576,8.911,2007-11-05,382.15792999999996,1757.8766
1577,8.986,2007-11-06,381.73492000000005,1754.005
1578,9.119,2007-11-07,382.0435,1771.737
1579,9.231,2007-11-08,382.76333999999997,1758.5505
1580,9.401,2007-11-09,382.29065,1766.6576
1581,9.469,2007-11-10,382.0498,1767.7820000000002
1582,9.519,2007-11-11,382.5504,1754.2242
1583,9.66,2007-11-12,382.60202000000004,1748.4066
1584,9.678,2007-11-13,382.65033,1752.9896
1585,9.663,2007-11-14,382.18835,1747.9866
1586,9.714,2007-11-15,383.11737,1762.4131
1587,9.739,2007-11-16,383.1328,1758.2155
1588,9.892,2007-11-17,382.89288,1764.0969
1589,9.966,2007-11-18,382.52396,1750.6278
1590,10.058,2007-11-19,382.9448,1776.3668
1591,10.152,2007-11-20,382.97302,1767.8438
1592,10.278,2007-11-21,382.94995,1765.8407
1593,10.304,2007-11-22,382.18735,1749.8739
1594,10.28,2007-11-23,382.7347,1749.4263
1595,10.291,2007-11-24,383.18375,1755.6726
1596,10.405,2007-11-25,382.61746,1748.3422
1597,10.43,2007-11-26,382.93677,1772.2565
1598,10.491,2007-11-27,381.92282,1772.307
1599,10.673,2007-11-28,382.85345,1753.1042
1600,10.828,2007-11-29,383.8159,1768.3929999999998
1601,10.878,2007-11-30,382.71042,1764.0953
1602,10.916,2007-12-01,382.0875,1759.7279
1603,11.333,2007-12-06,383.62112,1765.9132
1604,11.352,2007-12-07,383.13562,1764.9059
1605,11.403,2007-12-08,382.85995,1745.3885
1606,11.511,2007-12-09,383.22017999999997,1763.1931
1607,11.6,2007-12-10,383.00476000000003,1761.0372
1608,11.586,2007-12-11,383.35117,1772.526
1609,11.646,2007-12-12,383.09418,1758.3461
1610,11.764,2007-12-13,382.94872999999995,1768.9244
1611,11.903,2007-12-15,383.44965,1772.4291
1612,11.969,2007-12-16,384.06876,1787.1923
1613,12.11,2007-12-17,383.38754,1775.5652
1614,12.216,2007-12-18,383.50745,1763.5293
1615,12.275,2007-12-19,384.21777000000003,1755.0928
1616,12.395,2007-12-20,383.6248,1762.5879
1617,12.498,2007-12-21,383.6283,1756.6119
1618,12.592,2007-12-22,384.00516,1766.5255
1619,12.694,2007-12-23,384.19467000000003,1768.6693
1620,12.807,2007-12-24,383.96582,1751.9282
1621,12.742,2007-12-25,384.3707,1760.5516
1622,12.766,2007-12-26,385.1652,1763.6486
1623,12.867,2007-12-27,383.26355,1754.1105
1624,12.918,2007-12-28,384.31656,1754.3617
1625,12.981,2007-12-29,384.6245,1760.0107
1626,13.012,2007-12-30,383.51578,1753.9032
1627,13.054,2007-12-31,383.99017000000003,1752.8333
1628,13.206,2008-01-01,383.8124,1753.2682
1629,13.164,2008-01-02,384.1356,1752.8522
1630,13.19,2008-01-03,384.8496,1758.454
1631,13.275,2008-01-04,384.72348,1747.4727
1632,13.303,2008-01-05,384.6658,1764.5631
1633,13.325,2008-01-06,384.63412,1738.0155
1634,13.411,2008-01-07,385.2224,1748.326
1635,13.433,2008-01-08,384.98685,1743.5869
1636,13.532,2008-01-09,384.421,1755.2733
1637,13.586,2008-01-10,384.42505,1762.9626
1638,13.744,2008-01-11,385.03323,1760.6215
1639,13.678,2008-01-12,383.66455,1735.6238
1640,13.747,2008-01-13,385.0258,1746.9314
1641,13.78,2008-01-14,385.83237,1762.6488
1642,13.822,2008-01-15,384.64935,1753.5099
1643,13.849,2008-01-16,384.97537,1742.0581
1644,13.865,2008-01-17,385.75684,1771.3884
1645,13.922,2008-01-18,386.16275,1753.2643
1646,13.997,2008-01-19,384.4689,1753.0051
1647,13.964,2008-01-20,385.31982,1743.9470000000001
1648,14.07,2008-01-21,384.67685,1743.9994
1649,14.189,2008-01-22,384.4157,1748.4962
1650,14.286,2008-01-23,385.34805,1758.9362
1651,14.455,2008-01-24,385.29486,1756.4292
1652,14.468,2008-01-25,384.7186,1740.2286
1653,14.525,2008-01-26,385.83392000000003,1758.8966
1654,14.533,2008-01-27,385.6906,1760.4277
1655,14.593,2008-01-28,384.08765,1746.0709
1656,14.609,2008-01-29,384.7481,1755.9254
1657,14.519,2008-01-30,385.6147,1755.1821
1658,14.465,2008-01-31,385.13083,1759.4071
1659,14.563,2008-02-01,384.73337000000004,1764.1454
1660,14.66,2008-02-02,385.9973,1756.9678
1661,14.664,2008-02-03,383.81345,1749.3453
1662,14.711,2008-02-04,384.68265,1761.9620000000002
1663,14.835,2008-02-05,385.4835,1748.777
1664,14.849,2008-02-06,384.8979,1753.3802
1665,14.841,2008-02-07,385.36392,1759.6875
1666,14.855,2008-02-08,385.14395,1767.5653
1667,14.9,2008-02-09,385.5186,1762.6786
1668,14.93,2008-02-10,385.4728,1760.3110000000001
1669,14.967,2008-02-11,385.1438,1754.9525
1670,14.976,2008-02-12,384.0696,1697.5361
1671,14.921,2008-02-13,384.5686,1729.3259
1672,14.829,2008-02-14,385.74637,1757.7279999999998
1673,14.735,2008-02-15,385.94446,1758.4211
1674,14.774,2008-02-16,384.70776,1758.4187
1675,14.889,2008-02-17,385.35452000000004,1764.4207
1676,14.881,2008-02-18,386.10577,1748.9324
1677,14.929,2008-02-19,385.07052999999996,1762.1681
1678,14.927,2008-02-20,384.93256,1769.9722
1679,15.06,2008-02-21,386.80725,1763.8815
1680,15.197,2008-02-22,386.04852,1761.381
1681,15.213,2008-02-23,385.93362,1787.3983
1682,15.233,2008-02-24,385.1809,1756.1593
1683,15.262,2008-02-25,385.98135,1755.0234
1684,15.242,2008-02-26,385.18152000000003,1756.5731
1685,15.354,2008-02-27,386.36505,1745.2084
1686,15.243,2008-02-28,386.47955,1753.9525
1687,15.21,2008-02-29,385.27036,1751.5837
1688,15.27,2008-03-01,386.6909,1756.0475
1689,15.222,2008-03-02,386.17102,1750.8483
1690,15.197,2008-03-03,384.93234,1759.0193
1691,15.195,2008-03-04,385.1307,1753.4076
1692,15.233,2008-03-05,386.97213999999997,1762.0336
1693,15.235,2008-03-06,384.9077,1748.0238
1694,15.197,2008-03-07,385.60086,1760.355
1695,15.262,2008-03-08,387.30832000000004,1760.8477
1696,15.352,2008-03-09,384.86215,1745.4641
1697,15.251,2008-03-10,385.33408,1739.2684
1698,15.268,2008-03-11,385.94385,1748.7596
1699,15.305,2008-03-12,384.32922,1740.0887
1700,15.305,2008-03-13,384.62307999999996,1749.4932
1701,15.204,2008-03-14,385.72336,1751.8570000000002
1702,15.194,2008-03-15,385.4307,1760.3293
1703,15.126,2008-03-16,383.6555,1757.741
1704,15.141,2008-03-17,385.71167,1753.6986
1705,15.135,2008-03-18,386.13678,1749.6721
1706,15.14,2008-03-19,384.15762,1760.8909
1707,15.167,2008-03-20,384.8226,1769.8156
1708,15.175,2008-03-21,387.46752999999995,1757.1384
1709,15.184,2008-03-22,384.35666000000003,1763.2852
1710,15.165,2008-03-23,385.69357,1767.9819
1711,15.113,2008-03-24,387.24905,1745.1046
1712,15.133,2008-03-25,384.62102999999996,1753.1842
1713,15.135,2008-03-26,386.29703,1755.6957
1714,15.081,2008-03-27,387.34488,1764.8589
1715,15.051,2008-03-28,384.07523,1739.3517
1716,14.988,2008-03-29,384.64075,1744.1779999999999
1717,15.041,2008-03-30,384.64432,1759.2908
1718,15.081,2008-03-31,384.1216,1749.3918
1719,14.989,2008-04-01,384.65125,1756.4381
1720,14.931,2008-04-02,385.09753,1772.6202
1721,14.901,2008-04-03,385.81296000000003,1742.6843
1722,14.794,2008-04-04,384.12613,1750.7107
1723,14.747,2008-04-05,385.27966000000004,1750.922
1724,14.722,2008-04-06,385.3601,1758.6835
1725,14.814,2008-04-07,384.35812000000004,1760.1111
1726,14.842,2008-04-08,385.97882000000004,1762.136
1727,14.755,2008-04-09,387.048,1756.0302
1728,14.773,2008-04-10,384.53836,1747.2352
1729,14.678,2008-04-11,384.58237,1747.0238
1730,14.616,2008-04-12,386.61575,1766.3958
1731,14.498,2008-04-13,384.1501,1770.5991
1732,14.487,2008-04-14,384.52466,1748.0676
1733,14.411,2008-04-15,385.47507,1761.5442
1734,14.268,2008-04-16,384.19552999999996,1759.6404
1735,14.305,2008-04-17,386.29062000000005,1761.9982
1736,14.178,2008-04-18,386.4073,1766.1453
1737,14.107,2008-04-19,385.8033,1776.7052
1738,14.063,2008-04-20,384.19635,1764.2852
1739,13.979,2008-04-21,385.08508,1758.7335
1740,13.937,2008-04-23,379.76526,1759.1707
1741,13.879,2008-04-24,381.85247999999996,1762.0120000000002
1742,13.807,2008-04-25,385.32742,1767.8447
1743,13.845,2008-04-26,384.02862999999996,1767.3145
1744,13.848,2008-04-27,384.40047999999996,1772.9377
1745,13.811,2008-04-28,386.9385,1769.5385
1746,13.783,2008-04-29,384.63513,1758.6316
1747,13.795,2008-04-30,384.3818,1768.1896
1748,13.649,2008-05-01,385.93207,1757.4567
1749,13.651,2008-05-02,384.19427,1740.656
1750,13.593,2008-05-03,385.04677999999996,1751.3141
1751,13.586,2008-05-04,384.27856,1753.4164
1752,13.576,2008-05-05,385.3812,1747.0146
1753,13.494,2008-05-06,383.18402000000003,1766.2618
1754,13.491,2008-05-07,384.3598,1746.7563
1755,13.436,2008-05-08,386.67172,1770.0237
1756,13.354,2008-05-09,382.6619,1770.5118
1757,13.319,2008-05-10,382.55817,1764.3499
1758,13.224,2008-05-11,387.4652,1764.6703
1759,13.199,2008-05-12,385.29666000000003,1769.7198
1760,13.154,2008-05-13,385.64513999999997,1772.2520000000002
1761,13.086,2008-05-14,386.40955,1755.1678
1762,13.049,2008-05-15,383.99634,1768.0526
1763,13.048,2008-05-16,384.85614,1772.9492
1764,12.984,2008-05-17,386.78323,1766.0376
1765,12.875,2008-05-18,384.51102000000003,1762.5359
1766,12.775,2008-05-19,384.78833,1760.8414
1767,12.672,2008-05-20,386.7173,1760.957
1768,12.639,2008-05-21,384.52124,1758.1289
1769,12.612,2008-05-22,384.8748,1766.3125
1770,12.602,2008-05-23,385.16927999999996,1754.1305
1771,12.587,2008-05-24,385.12633999999997,1762.2334
1772,12.503,2008-05-25,384.08533,1751.9918
1773,12.481,2008-05-26,385.63333,1759.787
1774,12.43,2008-05-27,386.27847,1755.4695
1775,12.316,2008-05-28,384.5211,1773.1978
1776,12.318,2008-05-29,385.12753,1759.9371
1777,12.267,2008-05-30,386.02487,1771.6293
1778,12.224,2008-05-31,384.87552,1755.7836
1779,12.164,2008-06-01,385.05627000000004,1757.7065
1780,12.119,2008-06-02,384.99255,1763.4526
1781,12.111,2008-06-03,383.2745,1762.2119
1782,11.984,2008-06-04,384.5426,1763.8966
1783,11.869,2008-06-05,384.98856,1759.1429999999998
1784,11.825,2008-06-06,384.37057000000004,1756.5320000000002
1785,11.714,2008-06-07,384.39838,1756.774
1786,11.632,2008-06-08,384.88727,1756.7335
1787,11.578,2008-06-09,384.29672,1763.3148
1788,11.498,2008-06-10,385.18712999999997,1771.9796
1789,11.541,2008-06-11,384.95395,1766.4945
1790,11.478,2008-06-12,385.0479,1768.9008
1791,11.414,2008-06-13,384.38058,1759.0646
1792,11.363,2008-06-14,384.82675,1764.785
1793,11.268,2008-06-15,385.24722,1762.1582
1794,11.189,2008-06-16,383.72162000000003,1772.3784
1795,11.137,2008-06-17,384.024,1766.4861
1796,11.072,2008-06-18,385.36037999999996,1779.5319
1797,11.024,2008-06-19,384.3781,1772.5631
1798,10.954,2008-06-20,384.2061,1764.7874
1799,10.894,2008-06-21,384.6401,1768.0710000000001
1800,10.803,2008-06-22,384.10284,1767.1874
1801,10.719,2008-06-23,385.42606,1764.5822
1802,10.663,2008-06-24,384.96808,1765.2372
1803,10.552,2008-06-25,384.2769,1771.6732
1804,10.504,2008-06-26,384.7693,1765.4956
1805,10.393,2008-06-27,384.63092,1768.162
1806,10.326,2008-06-28,384.86633,1767.1361
1807,10.263,2008-06-29,384.80374,1757.5409
1808,10.199,2008-06-30,384.99985,1756.7556
1809,9.93,2008-07-01,384.11602999999997,1758.9222
1810,9.921,2008-07-02,385.1633,1763.4996
1811,9.821,2008-07-03,384.6336,1764.8123
1812,9.742,2008-07-04,384.62503,1766.2816
1813,9.645,2008-07-05,384.98236,1754.8171
1814,9.649,2008-07-06,384.7806,1763.3215
1815,9.491,2008-07-07,384.12642999999997,1774.4720000000002
1816,9.45,2008-07-08,383.78235,1770.0925
1817,9.396,2008-07-09,385.0215,1776.6467
1818,9.315,2008-07-10,384.60497999999995,1772.0486
1819,9.211,2008-07-11,384.59314,1767.0125
1820,9.122,2008-07-12,384.35422,1773.5342
1821,9.033,2008-07-13,384.3067,1767.8785
1822,8.982,2008-07-14,383.8688,1770.4581
1823,8.766,2008-07-15,384.63605,1767.6572
1824,8.688,2008-07-16,384.54004,1764.3337
1825,8.617,2008-07-17,383.99982,1765.9769
1826,8.511,2008-07-18,384.36917,1769.547
1827,8.408,2008-07-19,384.44442999999995,1775.2268
1828,8.28,2008-07-20,383.6294,1766.0717
1829,8.165,2008-07-21,384.06638,1774.8408
1830,8.108,2008-07-22,384.0684,1770.501
1831,7.989,2008-07-23,383.1674,1772.1233
1832,7.894,2008-07-24,383.31155,1779.5845
1833,7.755,2008-07-25,383.82277999999997,1775.3477
1834,7.746,2008-07-26,383.06737999999996,1771.4089
1835,7.675,2008-07-27,383.86602999999997,1767.868
1836,7.566,2008-07-28,384.25037000000003,1775.7964
1837,7.466,2008-07-29,383.06036,1763.3605
1838,7.347,2008-07-30,383.6362,1782.296
1839,7.327,2008-07-31,382.43985,1781.8921
1840,7.203,2008-08-01,383.9097,1773.8533
1841,7.096,2008-08-02,383.1937,1784.8536
1842,7.089,2008-08-03,383.9611,1784.17
1843,6.948,2008-08-04,383.98352,1764.3842
1844,6.69,2008-08-05,383.21036000000004,1779.4038
1845,6.584,2008-08-06,384.68445,1780.3673
1846,6.516,2008-08-07,384.3346,1784.631
1847,6.539,2008-08-08,382.2327,1775.639
1848,6.421,2008-08-09,383.49838,1760.0361
1849,6.285,2008-08-10,383.65704,1771.8944
1850,6.259,2008-08-11,382.24356,1757.4916
1851,6.155,2008-08-12,383.72542999999996,1762.8602
1852,6.095,2008-08-13,384.23467999999997,1769.8187
1853,6.025,2008-08-14,382.7301,1764.3191
1854,5.974,2008-08-15,383.00928,1773.547
1855,5.893,2008-08-16,384.0609,1769.3057
1856,5.851,2008-08-17,382.44824,1782.9681
1857,5.73,2008-08-18,383.79773,1760.8423
1858,5.619,2008-08-19,383.84628,1760.1589999999999
1859,5.624,2008-08-20,383.10406,1765.0829
1860,5.539,2008-08-21,383.0435,1770.6184
1861,5.476,2008-08-22,382.88226000000003,1771.8024
1862,5.236,2008-08-24,383.20746,1780.6526
1863,5.106,2008-08-25,384.16643999999997,1774.4512
1864,5.019,2008-08-26,383.47235,1768.9308
1865,5.037,2008-08-27,382.39977999999996,1770.9686
1866,5.023,2008-08-28,383.55475,1772.8732
1867,5.012,2008-08-29,383.85962,1779.2533
1868,4.938,2008-08-30,381.27026,1778.0979
1869,4.904,2008-08-31,382.93637,1790.3392
1870,4.828,2008-09-01,382.6855,1786.2369
1871,4.717,2008-09-02,381.57175,1770.8397
1872,4.741,2008-09-03,382.22226,1782.3053
1873,4.686,2008-09-04,382.80338,1774.3912
1874,4.691,2008-09-05,382.36862,1781.2922
1875,4.7,2008-09-06,382.86438,1779.7751
1876,4.664,2008-09-07,382.98257,1775.1464
1877,4.627,2008-09-08,382.0244,1783.8114
1878,4.651,2008-09-09,383.80237,1761.8768
1879,4.603,2008-09-10,383.00156,1764.8139999999999
1880,4.577,2008-09-11,382.9867,1774.7235
1881,4.574,2008-09-12,383.06503,1788.0189
1882,4.598,2008-09-13,382.94766,1778.8978
1883,4.599,2008-09-14,382.98035,1776.0947
1884,4.601,2008-09-15,382.41832999999997,1792.6714
1885,4.615,2008-09-16,382.8964,1779.2195
1886,4.602,2008-09-17,382.72302,1774.9071
1887,4.548,2008-09-18,381.50626,1781.0684
1888,4.565,2008-09-19,382.97702000000004,1766.579
1889,4.598,2008-09-20,383.2056,1766.7432
1890,4.659,2008-09-21,383.54196,1784.5272
1891,4.658,2008-09-22,383.02066,1777.9766
1892,4.679,2008-09-23,383.09375,1778.8423
1893,4.692,2008-09-24,383.13535,1770.1217
1894,4.729,2008-09-25,382.82925,1769.8881
1895,4.763,2008-09-26,383.87967000000003,1760.2537
1896,4.811,2008-09-27,383.17365,1752.845
1897,4.884,2008-09-28,382.5604,1784.9282
1898,4.925,2008-09-29,382.81665,1771.9915
1899,5.038,2008-09-30,383.11773999999997,1785.475
1900,5.254,2008-10-01,382.56427,1781.6337
1901,5.336,2008-10-02,383.4164,1772.4515
1902,5.431,2008-10-03,383.1583,1747.5756
1903,5.505,2008-10-04,382.69977,1763.494
1904,5.63,2008-10-05,382.42224,1774.1345
1905,5.786,2008-10-06,383.0097,1771.4272
1906,5.948,2008-10-07,383.05667,1780.1586
1907,6.064,2008-10-08,383.05447000000004,1753.6595
1908,6.313,2008-10-09,383.6168,1772.0858
1909,6.409,2008-10-10,383.50482,1772.5232
1910,6.615,2008-10-11,383.28713999999997,1771.0857
1911,6.772,2008-10-12,383.6883,1766.4764
1912,6.91,2008-10-13,383.57953,1743.2113
1913,7.093,2008-10-14,383.03055,1771.3369
1914,7.252,2008-10-15,384.00507000000005,1777.7512
1915,7.459,2008-10-16,383.9725,1768.5707
