,time,temperature_2m,Snow_albedo,snow_melt,surface_pressure,Total_column_ozone
159,1992-04-01,238.90545475657532,0.8562649944406782,4.656612999999883e-10,80351.61296436409,0.006011819930851771
160,1992-05-01,237.82207573799786,0.8562355620301515,4.656612999999883e-10,80916.57499352544,0.0059940693859297026
161,1992-06-01,237.37295759643243,0.8561689401017816,3.185191266036825e-09,81116.09425734947,0.005928380933428158
162,1992-07-01,235.25742302535832,0.8561683587036806,4.656612999999883e-10,80026.33402315281,0.00585835385354014
163,1992-08-01,233.73791397589375,0.8561874917569678,4.656612999999883e-10,79832.68569360173,0.005671148185426606
164,1992-09-01,234.61681816681497,0.8563330686807982,4.656612999999883e-10,79526.50636977311,0.0040631375070473656
165,1992-10-01,241.7481345172365,0.8562377324412976,4.656612999999883e-10,80125.78288616268,0.004477767941286087
166,1992-11-01,249.0998990483224,0.8563275793163987,5.771041712731772e-07,80032.9164258043,0.0048068963441918145
167,1992-12-01,254.46876251873402,0.8561242384311676,1.2798266593756563e-05,80641.52263902611,0.006002625842619667
168,1993-01-01,256.0143830528846,0.8558414902967363,1.2960183959501955e-05,81676.16187522914,0.005929941384607718
169,1993-02-01,249.51558259959737,0.8560853114751007,2.0471149644733787e-06,80372.11565077039,0.005886362297941445
170,1993-03-01,242.34430627662846,0.856266843756907,9.075344930618904e-07,80417.32377434602,0.006198450277640378
171,1993-04-01,237.7693664557928,0.8563850861998913,5.993210670026645e-10,80163.79156135347,0.006052756182417873
172,1993-05-01,236.01238908127533,0.8562987325617969,4.656612999999883e-10,79910.41300074231,0.006186039456875618
173,1993-06-01,235.77033983348025,0.8562682744096034,4.656612999999883e-10,79937.29999691492,0.006471134870704664
174,1993-07-01,234.3385903045512,0.8562275712446177,4.656612999999883e-10,79520.12593593271,0.006639459544280169
175,1993-08-01,232.90886159555058,0.8562777119675727,4.656612999999883e-10,79463.02880752874,0.006122669677186528
176,1993-09-01,233.91648746805558,0.8561578934438937,4.656612999999883e-10,79560.30941676823,0.0041578109917134965
177,1993-10-01,240.60258437806576,0.8563091936014605,1.5321856303073284e-09,79602.76957833786,0.0036575435610906046
178,1993-11-01,248.90084891748302,0.8562313698494102,7.124042024728569e-07,80292.6762157927,0.004979249907612393
179,1993-12-01,254.5718560989481,0.8560792921856268,4.470007632099572e-06,80502.70566179289,0.00631835380609919
180,1994-01-01,254.8276593305888,0.8559419004066781,5.1031967281413856e-06,80882.49155007809,0.005936242552505149
181,1994-02-01,248.01235601417469,0.8561227109294863,3.0220261334780824e-07,80364.86628458553,0.005522330253642275
182,1994-03-01,240.98592104540802,0.8562532025844641,4.6694672425249176e-08,79969.12050238972,0.005911851545597421
183,1994-04-01,238.49221210482068,0.8562561971742964,2.8832327482694323e-08,80426.07067422206,0.005939221348679867
184,1994-05-01,234.74632079437882,0.8562180918207949,4.656612999999883e-10,80333.44193690707,0.006375749879187732
185,1994-06-01,236.91944402389512,0.8562686642560206,4.656612999999883e-10,81510.80480854907,0.006192112662142026
186,1994-07-01,234.2202268284981,0.8562213442337273,4.656612999999883e-10,80417.66138394475,0.006058675241207886
187,1994-08-01,232.1016244263653,0.8562598098361375,4.656612999999883e-10,79421.38284266187,0.005581113799730492
188,1994-09-01,235.34891789150987,0.8563039358153478,4.656612999999883e-10,80206.32970047997,0.004121635308267623
189,1994-10-01,240.39092298216397,0.8562343254599025,4.656612999999883e-10,80070.92497150492,0.004144863635927042
190,1994-11-01,249.26959656377807,0.8561517114303607,7.538310411365474e-07,80773.80968730517,0.006065430456088979
191,1994-12-01,254.6353187859327,0.8560131577747413,5.8830139283072036e-06,80429.77930130856,0.006744220726436729
192,1995-01-01,253.77228337609586,0.8560080814614294,7.916331834079126e-06,80452.19186394813,0.0061261835936143715
193,1995-02-01,249.86621708359817,0.8560504291465616,1.5250696347035161e-06,80538.11941904662,0.005946937409794954
194,1995-03-01,242.587426357539,0.8562625318573439,8.822521549858795e-09,80616.78335672918,0.0058068522077391205
195,1995-04-01,237.3607293394648,0.8562476415468108,4.656612999999883e-10,80205.95202407545,0.0060119121036607045
196,1995-05-01,235.03870271207376,0.85623186995654,4.656612999999883e-10,79843.33933593381,0.006070022517877909
197,1995-06-01,236.4174068208432,0.8562544733392887,4.656612999999883e-10,80767.85833574139,0.0062571196693136655
198,1995-07-01,236.60440714837796,0.8561362971574897,4.656612999999883e-10,81475.16807901888,0.006157926435041343
199,1995-08-01,234.07360160066952,0.8561889425327848,4.656612999999883e-10,80283.86956967786,0.005335138192669417
200,1995-09-01,233.2092081315746,0.8563008407834051,4.656612999999883e-10,79545.74727056992,0.00409701230873809
201,1995-10-01,240.64815068500442,0.8563443121854155,2.2919031674199234e-08,80129.97259111897,0.003537794454337521
202,1995-11-01,248.28874044716545,0.8562088921342333,3.915850234057565e-07,80372.4234577254,0.004785542922578545
203,1995-12-01,255.50420531574366,0.8560037958899381,7.380549919883673e-06,80395.91780097061,0.005903920553461717
204,1996-01-01,255.31356434152048,0.855916702932774,7.2147223203417755e-06,80996.00075101385,0.0058410616822672
205,1996-02-01,250.7903578068892,0.8561987635155232,1.4991170384357044e-06,80997.54933074098,0.0055475783303549535
206,1996-03-01,241.8550923792356,0.8563297048125228,1.7248461610246347e-08,80229.64919938927,0.005550465690482195
207,1996-04-01,239.50362124333446,0.8562631789883383,5.130818208215848e-10,80348.9602585419,0.005014911084547686
208,1996-05-01,233.78817262023415,0.8563042119120978,4.656612999999883e-10,80045.47184073697,0.005010757275457475
209,1996-06-01,235.01844217066773,0.8563792092157536,4.656612999999883e-10,80300.78299956754,0.005062886977529249
210,1996-07-01,235.4651329137593,0.856305730410782,4.656612999999883e-10,80087.23305207568,0.005165842006552717
211,1996-08-01,238.29973414355462,0.8563366128077461,4.656612999999883e-10,80717.16068658397,0.004592472456708925
212,1996-09-01,235.91326739005382,0.8562645425935222,4.656612999999883e-10,80682.17091241715,0.003803192683823585
