time,temperature_2m,siconc,Snow_albedo,snow_melt,surface_pressure,Total_column_ozone,     Extent
1982-05-01,237.5706765766724,0.8266413091995701,0.8565401113764883,4.656612999999884e-10,80120.23771933603,0.006062568227420721,10.758333333333333
1982-06-01,235.89442851687696,0.8732273119247309,0.8565348202923581,4.656612999999884e-10,79917.33932991582,0.006159815345921965,13.416733333333333
1982-07-01,235.67926865050205,0.8829405881823561,0.8565400914872341,4.656612999999884e-10,80386.26945664966,0.006098110978024406,15.872187499999999
1982-08-01,233.98630361644715,0.8927209461393385,0.856540114986651,4.656612999999884e-10,79637.4408931617,0.005997900888814563,17.7892
1982-09-01,234.07007870942175,0.8965158966892631,0.8565400925190326,4.656612999999884e-10,79339.43791713865,0.005344079613540094,18.35346666666667
1982-10-01,241.14710944811216,0.8723235236659852,0.8565294003049632,4.656612999999884e-10,80069.50311222539,0.005628005881872851,17.788375
1982-11-01,250.56685663164865,0.8430107970477159,0.8565347509525914,4.656612999999884e-10,80795.94267581525,0.006009937100911996,15.536599999999998
1982-12-01,256.3646119687092,0.6436105850745177,0.8565401584382583,1.0142163085167674e-06,81693.1533742647,0.0067986444551384985,9.215666666666666
1983-01-01,255.55991654798007,0.40358101864229906,0.8565454613250688,9.199979631695231e-07,81417.05289819991,0.0063016121918564845,4.770499999999999
1983-02-01,248.9610110669942,0.26645273369123995,0.8565347803297118,1.1539161518732298e-08,81018.67345218884,0.006150616047809958,3.0702857142857143
1983-03-01,242.1976905891712,0.3815827627606948,0.8565348008514946,1.4451382840113799e-08,80402.61609341431,0.006198561665227159,4.015666666666666
1983-04-01,239.90749621864802,0.5829616187354812,0.8565347916942584,5.010597168222084e-09,80287.18479818468,0.005960033533912003,6.470400000000001
1983-05-01,239.7893941942133,0.723186311962222,0.8565400880660383,5.288966050608502e-10,80742.28460954966,0.005821299025770849,9.526
1983-06-01,235.4080965669792,0.8258801714231235,0.8565350848898639,4.656612999999884e-10,80405.92538376752,0.005958612022969153,12.642599999999998
1983-07-01,232.35204542725327,0.8786585687500414,0.8565261835465281,4.656612999999884e-10,79724.37817608702,0.0060656150573399,15.466666666666665
1983-08-01,234.6912794385418,0.8942991333503569,0.8565399658207866,3.0026371164658823e-09,79759.58124628152,0.0060034842943289864,17.250812500000002
1983-09-01,236.93095590052093,0.8818131799757283,0.8565250464558479,4.656612999999884e-10,80004.00705790031,0.005118211286811061,18.5852
1983-10-01,239.85050086095666,0.8777258694476974,0.8565256562364363,4.656612999999884e-10,79382.68159892467,0.004893752637591482,17.91533333333333
1983-11-01,246.6702382751259,0.8245534034341094,0.8565168911839879,1.297235001377386e-08,79788.90997715127,0.006702645997737324,16.0142
1983-12-01,254.06647115111764,0.6128115612512333,0.8564518413970366,2.0595051264397597e-06,80708.2853267806,0.006717112296451821,10.393874999999998
1984-01-01,255.83516731638232,0.35769974537241767,0.8561402489117221,5.363130381393898e-06,81489.84406987063,0.006227740054406932,4.778666666666667
1984-02-01,249.62113478969292,0.24474338369502827,0.8561139593953536,2.0024502814389086e-06,80902.18478738607,0.006003625040393311,2.6772666666666667
1984-03-01,244.19476766336413,0.34932236275871775,0.8563380963457152,3.66833766142562e-08,80265.04381245503,0.005997736755284064,3.6123333333333334
1984-04-01,239.16217207616788,0.5788228786436365,0.8564280951446188,5.60512555023276e-10,80199.14001149409,0.005878080169047439,6.421999999999999
1984-05-01,239.14473104241566,0.7749776831556615,0.8563876027007583,4.656612999999884e-10,80745.16834901292,0.00579411396641562,9.748437499999998
1984-06-01,234.39132045856033,0.8589958971558805,0.8563647958260466,4.656612999999884e-10,80233.72157645178,0.00607403097253987,13.230466666666667
1984-07-01,234.99371734859815,0.8808579818041458,0.8563022395698792,4.656612999999884e-10,79935.98482201637,0.006142582936605642,16.394866666666665
1984-08-01,233.8285045373649,0.8971562112720465,0.8563460889361403,3.4511083883957065e-09,80212.65836934016,0.0060512685638498135,17.9276875
1984-09-01,235.53614186455016,0.905006998677562,0.8563651971270744,1.359041654927495e-08,79918.40226264394,0.005062792665167949,18.171466666666667
1984-10-01,239.80086375483094,0.8950976005213511,0.8562448079331416,4.656612999999884e-10,79806.12932014756,0.004896211552796737,17.5726
1984-11-01,248.32596018909368,0.8432667542080546,0.8562296884076281,2.9393010263899508e-08,80285.27631502636,0.006158599522283357,16.134
1984-12-01,256.4362631875933,0.6455434910857776,0.8560446233222565,1.0537342180235175e-05,81659.86843636532,0.006412892417894989,10.472999999999997
1985-01-01,255.70307281007337,0.3459768647827188,0.8558921146543369,1.1358312708016669e-05,81437.33918049965,0.0060656431310457375,4.4554
1985-02-01,248.37770316335298,0.25626073823466966,0.8560180698448329,7.510895029848462e-07,80603.7161766647,0.005864256018997019,2.8364285714285713
1985-03-01,242.83382912171663,0.3691332872067649,0.8562548979357812,6.458017428243146e-09,80479.56157057337,0.005733687404815872,3.7171875000000005
1985-04-01,239.17762534380077,0.5786894008472298,0.8563430236902388,4.656612999999884e-10,80426.0970213259,0.005532988265305908,6.4932
1985-05-01,235.7919287769629,0.7809500151701052,0.8563422935874616,4.656612999999884e-10,80517.56856015112,0.005277819861672546,10.152800000000001
1985-06-01,237.01374219363913,0.8385899574086589,0.8563209814402022,4.656612999999884e-10,80584.79118965527,0.0054017124068063685,13.42853333333333
1985-07-01,233.1129381294757,0.8851789791714222,0.8563282539305089,4.656612999999884e-10,78969.44986834197,0.005461564111923298,15.720937500000002
1985-08-01,235.06218787727133,0.9138840507923568,0.8563641629972182,4.656612999999884e-10,79983.46494543506,0.00539398492662736,17.6322
1985-09-01,234.66800630248076,0.9113804117716063,0.8563547409697008,4.656612999999884e-10,79449.29316676878,0.004706126730102016,18.7032
1985-10-01,239.89415598268255,0.8946688394169489,0.856297693145276,1.0140288885513883e-07,79778.95572368483,0.004314073929511932,18.204437500000004
1985-11-01,248.15824026736246,0.8373287865858433,0.8561558098781046,7.221611940831351e-07,79664.11514987372,0.005504260723930942,16.1402
1985-12-01,253.9373779658735,0.6587839078730686,0.856195153425612,2.3423224933394897e-06,80339.12552509207,0.006424525678437498,11.352200000000002
1986-01-01,256.2725446883233,0.41456626555495574,0.8559556108204215,4.818606831764659e-06,81076.62936201826,0.005890445796083422,5.42225
1986-02-01,252.09193962916132,0.28591997782179535,0.8560693055894257,1.2229245568112086e-06,81498.89455347366,0.005610334399032086,3.1931428571428575
1986-03-01,243.4513177562248,0.35660930956548115,0.8562288817084049,3.6770872131395236e-08,80809.55138207883,0.0055023418241457265,3.6983999999999995
1986-04-01,239.500877155568,0.6205930634792537,0.8565185758069733,4.656612999999884e-10,80204.6673904544,0.005360264407623852,6.385533333333334
1986-05-01,236.40684317188192,0.8403957031012569,0.8565029091931593,4.656612999999884e-10,81012.15431844018,0.005397200810705324,9.295625
1986-06-01,234.4168085952379,0.8624522459894723,0.8564975787016371,4.656612999999884e-10,80546.5048549977,0.005624952068826404,12.687
1986-07-01,234.4515912013259,0.9210303948917122,0.856518603157235,4.656612999999884e-10,79842.06336196637,0.005678544977405012,15.316799999999999
1986-08-01,233.61505002674755,0.9294922934319093,0.8565259464895738,4.656612999999884e-10,79867.38690102285,0.005654847549728366,16.9988125
1986-09-01,232.62252070175845,0.9338820078726677,0.8565349873850447,4.656612999999884e-10,79207.57033224741,0.004957736614429622,17.683133333333334
1986-10-01,239.19032789420314,0.928709230332911,0.8565333446003941,4.656612999999884e-10,79563.9374445672,0.004731058455362798,17.183733333333333
1986-11-01,248.80655857911083,0.8796565399359704,0.8565115624469629,4.656612999999884e-10,80018.09980145672,0.006738691221852401,15.006599999999999
1986-12-01,255.017293686888,0.6681754755711028,0.8564390598886261,1.6888952108424857e-06,80562.30944895379,0.0066257709402027885,9.653937499999998
1987-01-01,256.51314671064955,0.40785060919350125,0.85639032351538,3.775551317620259e-06,81550.71766745055,0.006127957250364609,5.126000000000001
1987-02-01,249.49545154373146,0.28055593117763994,0.8563986063590925,8.538358776647511e-07,80810.6667508994,0.0059757131139116,3.2537142857142856
1987-03-01,241.8951812015306,0.40666555286345557,0.8565087714408917,2.15318850772284e-08,80341.69889171043,0.00597110195745027,4.11275
1987-04-01,237.17257788785207,0.6451162114690254,0.856496446218743,4.656612999999884e-10,80360.76103692921,0.005774448624755353,6.796933333333333
1987-05-01,236.00438336512795,0.8016571889527728,0.8565195578611355,4.656612999999884e-10,80370.55885940275,0.005613473642491116,9.694066666666664
1987-06-01,237.3612427880979,0.8536897422492492,0.856527668335045,4.656612999999884e-10,80610.84532342921,0.005563599630392398,12.684333333333335
1987-07-01,235.90126214895858,0.8824659412438335,0.8564794591880471,4.656612999999884e-10,80673.86421573813,0.005556385728192004,15.751562499999999
1987-08-01,231.72786936851327,0.8810880716994423,0.8565222253533147,4.656612999999884e-10,79306.1502554983,0.0056122624069048065,17.66142857142857
1987-09-01,235.0687316791621,0.9016668795982917,0.8565008416240837,4.656612999999884e-10,80260.70351093168,0.004251383157448336,18.24606666666666
1987-10-01,239.6957429079896,0.8928851314975256,0.8565041651551454,3.4568134384315975e-09,79766.39586924487,0.0035808599509052873,17.67409677419355
1987-11-01,247.37226976265646,0.8348642098923047,0.8564740551032428,1.0193636396461274e-07,79901.36134179763,0.00430541533492854,15.584099999999994
1987-12-01,254.928590405354,0.636913634293381,0.8563784609922769,4.818915670579018e-06,80820.44605283634,0.006488661043579181,13.379
1988-01-01,256.06983425786444,0.38834452788900725,0.8562936375038358,6.688563968607778e-06,81217.64318391909,0.005984996325484213,3.817157894736842
1988-02-01,248.90541600675294,0.272207894660615,0.8563750837664014,1.636934404699159e-06,80416.5518317442,0.005804152968480767,2.885689655172414
1988-03-01,243.78147582077978,0.3893607295725274,0.8564456506133379,1.5937608079596627e-08,80501.32695656786,0.005832531850545018,3.9661935483870963
1988-04-01,239.26838747193017,0.5951882360613152,0.856492519876782,4.656612999999884e-10,80191.32952765428,0.005680672299881042,6.2874
1988-05-01,237.1023713685156,0.789266373727863,0.8565139397796337,4.656612999999884e-10,80659.22716333918,0.005574624790747451,9.602290322580643
1988-06-01,237.14101773368262,0.8535296248814664,0.8565012238325959,4.656612999999884e-10,81134.539831456,0.005410441930192537,13.0928
1988-07-01,234.23439030118283,0.8778392437078704,0.8564909831247355,4.656612999999884e-10,79703.09985866364,0.005656821377119162,15.748677419354838
1988-08-01,236.41599312975757,0.8732827969894237,0.8564941656480599,4.656612999999884e-10,80220.22394506923,0.005588282643105905,17.561
1988-09-01,236.3713900082761,0.8720615274206104,0.8565127278348975,4.656612999999884e-10,80453.4447897219,0.005095260566712659,18.3072
1988-10-01,241.60667188649043,0.8709255699447448,0.8564990207425041,2.732393578689792e-09,81081.46796402724,0.00557755008122687,18.361032258064515
1988-11-01,248.33764016012466,0.8047320241986403,0.8564627228523358,3.362025808512517e-08,80233.86964154523,0.007340858965621153,16.147666666666666
1988-12-01,255.1190864994419,0.6074062456749627,0.856366853077951,3.8731429794612835e-06,80604.45146063075,0.006839302059385423,11.060612903225806
1989-01-01,255.06026253495892,0.37700999422450265,0.8562970486340244,7.167107400152582e-06,80945.87905984838,0.006127572689180597,4.736806451612903
1989-02-01,249.31340039628716,0.2741147628588134,0.8563506440898658,1.4587582223857976e-06,80394.5610955207,0.0058079340898425265,2.977607142857143
1989-03-01,243.12031356295074,0.36706279942497166,0.8564777000573846,2.8093517155594656e-07,80369.74747834525,0.005719773843182234,3.927290322580645
1989-04-01,238.60328588376075,0.5414424481983239,0.856444628856534,4.656612999999884e-10,80579.13480123586,0.0056335336488846375,6.306266666666667
1989-05-01,234.1818150782909,0.7753812231645097,0.8565198575224364,1.3472469451160848e-08,79150.61029104039,0.005793913871954398,10.29716129032258
1989-06-01,233.73109015016078,0.8772047283973701,0.8565145145031001,4.656612999999884e-10,79686.59107117861,0.0059063453504230945,13.580433333333335
1989-07-01,234.69158929612243,0.8899116978861844,0.8565218560895753,4.656612999999884e-10,79716.40426379132,0.005973347774934358,15.710580645161292
1989-08-01,234.22543289467552,0.9027887576576878,0.8565160532803643,4.656612999999884e-10,80470.24445814418,0.0057308585258330005,17.465645161290322
1989-09-01,236.40692098515322,0.9098301850382748,0.8565131946114729,1.606933123728829e-09,80161.1633584838,0.004343502371680554,18.12106666666667
1989-10-01,240.9064502655584,0.8796264678371766,0.8565117777894348,4.656612999999884e-10,79816.94406790516,0.003976116768965036,17.856096774193553
1989-11-01,248.97959435601044,0.8241068064983046,0.8564681677114389,4.800580205959138e-07,80277.47029750014,0.005668106220594134,15.733433333333332
1989-12-01,256.46633954610826,0.635618756462816,0.8563145857154525,6.967352311704673e-06,81250.48389238036,0.006451890739575782,9.837516129032258
1990-01-01,256.5475630134944,0.42637689042921567,0.8562788106633319,8.542047245957964e-06,81141.10192539405,0.006095233356347647,4.867387096774192
1990-02-01,249.55379372134118,0.31277871497797766,0.85637648279053,2.425731687253934e-06,80313.43162604827,0.005843299444769535,3.0361785714285716
1990-03-01,242.200028685537,0.40035234024592825,0.8564480012802146,2.0516501555405404e-07,80385.69825032074,0.005774829126298022,3.9659677419354837
1990-04-01,238.73649861565067,0.6586698627305834,0.8564922532197655,4.656612999999884e-10,81024.14655698338,0.005662494197511889,6.999866666666666
1990-05-01,236.84523013443007,0.7840982321631438,0.8564713655881844,4.656612999999884e-10,81183.32122919356,0.005446468960644466,9.715451612903227
1990-06-01,235.17448479347846,0.8790680256912614,0.8565066252718961,4.656612999999884e-10,80472.62942365727,0.005550959583949996,13.082899999999997
1990-07-01,236.16673409570188,0.8990155791098385,0.8564387392761647,4.656612999999884e-10,80827.50833186347,0.005565274193207793,15.57093548387097
1990-08-01,233.28045636818325,0.8954530106085336,0.8564440788284582,4.656612999999884e-10,79798.39469541074,0.005214201422854241,17.56745161290323
1990-09-01,234.86858975651182,0.9080641646043739,0.856433995058078,4.656612999999884e-10,79317.75583622826,0.004358312206694983,18.192999999999998
1990-10-01,240.83437046336786,0.8982821078384662,0.8564172204205648,4.656612999999884e-10,80028.18252832697,0.0038467060759248797,17.94532258064517
1990-11-01,250.17602670906405,0.8356598769476301,0.856417442093303,7.480041859916839e-09,80478.66719485889,0.004650918861960144,15.4683
1990-12-01,256.66193933279493,0.6761481204515831,0.8562020907811771,3.699052237478409e-06,81004.94927480114,0.005851578205885152,9.953516129032257
1991-01-01,255.29159164722384,0.43497583787938443,0.8560814017725404,4.652047679878626e-06,80571.1972822323,0.005915360444489594,5.33825806451613
1991-02-01,251.60138504797794,0.28446181163698303,0.8561259632915432,3.866563800580755e-07,81147.55855280964,0.0055827599350824165,3.161107142857144
1991-03-01,241.80751291080634,0.3710813657622158,0.8562502632589896,6.568036844808276e-10,80149.20080019499,0.005814331292333092,3.806838709677419
1991-04-01,238.85855901894433,0.6665216713165114,0.8563577875541303,4.656612999999884e-10,80524.51048674717,0.005636053608916254,7.053466666666666
1991-05-01,236.23909457077193,0.8311862746572168,0.8563877135708622,4.656612999999884e-10,80369.3669626328,0.005830691511400313,10.279451612903225
1991-06-01,237.35574569794048,0.8542065562308925,0.8563068254346875,4.656612999999884e-10,80732.6181283604,0.005940382127200293,13.065666666666667
1991-07-01,236.33136146650986,0.8890222523731093,0.8564006643623052,4.656612999999884e-10,80695.0210429835,0.006117711816106884,15.550419354838713
1991-08-01,234.98553592596545,0.907367571662304,0.8563666923280666,4.656612999999884e-10,79884.07713277127,0.005721506009201563,17.718967741935487
1991-09-01,237.1105002337611,0.8986723253386258,0.85636596110887,4.656612999999884e-10,80263.59391353528,0.004323717148156683,18.3126
1991-10-01,240.6495396017596,0.8811157952978322,0.8562649406078567,4.656612999999884e-10,79857.20535770967,0.004196964294134879,17.917290322580648
1991-11-01,248.75280530197676,0.8259974728197649,0.8562463565583581,2.0516067185873388e-07,80495.69929257393,0.006404655198310247,15.583533333333332
1991-12-01,256.4635401836281,0.6120095740075898,0.8558619405275193,1.396485226238002e-05,81771.46318610282,0.006454574348888842,10.192322580645161
1992-01-01,255.7486561915236,0.37334219601832863,0.855817318445419,9.949321090455349e-06,81027.42920855849,0.005977664259778428,4.748870967741935
1992-02-01,249.44214917797578,0.2483172339833481,0.8560184974424971,5.333093767282406e-07,81225.09684805738,0.0059066475621048,2.8373793103448284
1992-03-01,242.3706551744913,0.33450928133637314,0.8561875793093839,6.984093833139344e-08,80532.41265147008,0.005970648327815611,3.573290322580645
1992-04-01,238.9054547565753,0.5743805792323324,0.8562649944406782,4.656612999999884e-10,80351.61296436409,0.006011819930851772,6.794099999999999
1992-05-01,237.82207573799786,0.7403030553681681,0.8562355620301515,4.656612999999884e-10,80916.57499352544,0.005994069385929702,9.924774193548386
1992-06-01,237.37295759643237,0.8177029630325133,0.8561689401017816,3.185191266036825e-09,81116.09425734947,0.005928380933428159,12.8085
1992-07-01,235.2574230253583,0.8523432911383403,0.8561683587036806,4.656612999999884e-10,80026.33402315281,0.00585835385354014,15.894419354838712
1992-08-01,233.73791397589378,0.8831990794987168,0.8561874917569678,4.656612999999884e-10,79832.68569360173,0.005671148185426606,17.72703225806451
1992-09-01,234.61681816681497,0.9108976808281675,0.8563330686807982,4.656612999999884e-10,79526.50636977311,0.004063137507047366,18.147200000000005
1992-10-01,241.74813451723654,0.8953343673335528,0.8562377324412976,4.656612999999884e-10,80125.78288616268,0.004477767941286087,17.933967741935486
1992-11-01,249.09989904832236,0.8176963169728335,0.8563275793163987,5.77104171273177e-07,80032.9164258043,0.0048068963441918145,15.8955
1992-12-01,254.46876251873402,0.590481722574411,0.8561242384311676,1.2798266593756562e-05,80641.5226390261,0.006002625842619667,10.205741935483875
1993-01-01,256.0143830528846,0.35684017537768287,0.8558414902967363,1.2960183959501955e-05,81676.16187522914,0.005929941384607718,4.409387096774195
1993-02-01,249.51558259959737,0.21781464352461472,0.8560853114751007,2.047114964473379e-06,80372.11565077039,0.005886362297941445,2.482178571428571
1993-03-01,242.34430627662846,0.3704769453075071,0.856266843756907,9.075344930618905e-07,80417.32377434603,0.006198450277640378,3.6681935483870967
1993-04-01,237.7693664557928,0.6481285390164487,0.8563850861998913,5.993210670026645e-10,80163.79156135347,0.006052756182417873,6.651599999999999
1993-05-01,236.0123890812753,0.8326152326780415,0.8562987325617969,4.656612999999884e-10,79910.41300074231,0.006186039456875618,10.103774193548384
1993-06-01,235.77033983348025,0.8804117232011412,0.8562682744096034,4.656612999999884e-10,79937.29999691492,0.006471134870704663,13.147166666666667
1993-07-01,234.33859030455122,0.9046154307660341,0.8562275712446177,4.656612999999884e-10,79520.12593593271,0.006639459544280169,15.854870967741938
1993-08-01,232.90886159555058,0.9115231662968561,0.8562777119675727,4.656612999999884e-10,79463.02880752874,0.006122669677186528,17.49177419354838
1993-09-01,233.91648746805555,0.9222249274253739,0.8561578934438937,4.656612999999884e-10,79560.30941676823,0.0041578109917134965,18.543200000000006
1993-10-01,240.60258437806576,0.8962303389182623,0.8563091936014605,1.5321856303073284e-09,79602.76957833786,0.003657543561090605,18.12754838709678
1993-11-01,248.90084891748305,0.8392810904248318,0.8562313698494102,7.124042024728567e-07,80292.6762157927,0.004979249907612393,16.042066666666663
1993-12-01,254.5718560989481,0.6543034606793933,0.8560792921856268,4.470007632099572e-06,80502.70566179289,0.00631835380609919,9.933354838709677
1994-01-01,254.82765933058877,0.43075163512212306,0.855941900406678,5.1031967281413856e-06,80882.4915500781,0.005936242552505149,4.965709677419354
1994-02-01,248.01235601417469,0.3188299951287674,0.8561227109294863,3.022026133478082e-07,80364.86628458553,0.005522330253642276,3.1975357142857144
1994-03-01,240.98592104540805,0.46652961865854115,0.8562532025844641,4.6694672425249176e-08,79969.12050238973,0.005911851545597421,4.549354838709678
1994-04-01,238.4922121048207,0.6453803566401952,0.8562561971742964,2.8832327482694323e-08,80426.07067422206,0.005939221348679868,7.221566666666667
1994-05-01,234.74632079437876,0.7830033880454893,0.8562180918207949,4.656612999999884e-10,80333.44193690708,0.006375749879187733,10.408000000000001
1994-06-01,236.91944402389512,0.8775074937256706,0.8562686642560206,4.656612999999884e-10,81510.80480854907,0.006192112662142026,13.560133333333333
1994-07-01,234.22022682849814,0.9094870809110153,0.8562213442337273,4.656612999999884e-10,80417.66138394475,0.006058675241207886,16.29596774193548
1994-08-01,232.1016244263653,0.9296987938042315,0.8562598098361375,4.656612999999884e-10,79421.38284266186,0.005581113799730492,17.839580645161284
1994-09-01,235.34891789150987,0.9009260184205108,0.8563039358153478,4.656612999999884e-10,80206.32970047997,0.004121635308267623,18.61263333333334
1994-10-01,240.39092298216394,0.8996842556251645,0.8562343254599025,4.656612999999884e-10,80070.92497150492,0.004144863635927042,18.090064516129036
1994-11-01,249.26959656377807,0.8385555057895542,0.8561517114303607,7.538310411365473e-07,80773.80968730518,0.006065430456088978,15.88043333333333
1994-12-01,254.6353187859327,0.6511036030030424,0.8560131577747413,5.8830139283072036e-06,80429.77930130855,0.006744220726436728,10.100516129032258
1995-01-01,253.77228337609586,0.4154519445586846,0.8560080814614294,7.916331834079126e-06,80452.19186394814,0.006126183593614371,5.635999999999999
1995-02-01,249.8662170835982,0.29763064041032145,0.8560504291465616,1.5250696347035161e-06,80538.11941904662,0.005946937409794955,3.5607857142857138
1995-03-01,242.587426357539,0.42863611342077435,0.8562625318573439,8.822521549858795e-09,80616.78335672918,0.005806852207739119,4.626419354838709
1995-04-01,237.3607293394648,0.6652890252678235,0.8562476415468108,4.656612999999884e-10,80205.95202407545,0.006011912103660705,7.2676333333333325
1995-05-01,235.03870271207376,0.81855810974742,0.85623186995654,4.656612999999884e-10,79843.33933593381,0.006070022517877909,10.415483870967744
1995-06-01,236.4174068208432,0.884330825653433,0.8562544733392887,4.656612999999884e-10,80767.85833574139,0.006257119669313667,13.289866666666663
1995-07-01,236.60440714837793,0.9018521516085268,0.8561362971574897,4.656612999999884e-10,81475.16807901888,0.006157926435041344,15.743870967741936
1995-08-01,234.07360160066952,0.9064323652765772,0.8561889425327848,4.656612999999884e-10,80283.86956967786,0.005335138192669417,17.780193548387096
1995-09-01,233.2092081315746,0.9181380125396295,0.8563008407834051,4.656612999999884e-10,79545.74727056992,0.004097012308738091,18.37273333333333
1995-10-01,240.6481506850044,0.8879328682944745,0.8563443121854155,2.2919031674199234e-08,80129.97259111897,0.003537794454337522,18.02964516129032
